""2019-08-02 17:24:22 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2019-08-02 17:24:22 [restartedMain] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 658 ms
""2019-08-02 17:24:22 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-224 - Starting...
""2019-08-02 17:24:22 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-224 - Start completed.
""2019-08-02 17:24:22 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2019-08-02 17:24:22 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
""2019-08-02 17:24:24 [restartedMain] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/resources/**'], []
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/static/**'], []
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/customCss/**'], []
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/images/**'], []
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7a05563a, org.springframework.security.web.context.SecurityContextPersistenceFilter@12a11d4d, org.springframework.security.web.header.HeaderWriterFilter@1c1b60fe, org.springframework.security.web.authentication.logout.LogoutFilter@525b17a1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@150ebf56, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1a1a27f1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5dc1a8dc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2c5b1a44, org.springframework.security.web.session.SessionManagementFilter@5b1a91f4, org.springframework.security.web.access.ExceptionTranslationFilter@4c289363, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@e69a804]
""2019-08-02 17:24:24 [restartedMain] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2019-08-02 17:24:24 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-08-02 17:24:25 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
""2019-08-02 17:24:25 [restartedMain] INFO  c.t.apps.LoginAppsApplication - Started LoginAppsApplication in 3.548 seconds (JVM running for 12927.769)
""2019-08-02 17:24:25 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
""2019-08-02 17:24:29 [http-nio-8089-exec-1] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2019-08-02 17:24:29 [http-nio-8089-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2019-08-02 17:24:29 [http-nio-8089-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
""2019-08-02 17:24:29 [http-nio-8089-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [java.lang.NullPointerException]
""2019-08-02 17:26:00 [Thread-1315] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
""2019-08-02 17:26:00 [Thread-1315] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2019-08-02 17:26:00 [Thread-1315] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-224 - Shutdown initiated...
""2019-08-02 17:26:00 [Thread-1315] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-224 - Shutdown completed.
""2019-08-02 17:26:01 [restartedMain] INFO  c.t.apps.LoginAppsApplication - Starting LoginAppsApplication on ADMIN-PC with PID 7888 (C:\Users\ADMIN\git\Login-Management\LoginApps_V3\target\classes started by ADMIN in C:\Users\ADMIN\git\Login-Management\LoginApps_V3)
""2019-08-02 17:26:01 [restartedMain] INFO  c.t.apps.LoginAppsApplication - No active profile set, falling back to default profiles: default
""2019-08-02 17:26:01 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
""2019-08-02 17:26:01 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 59ms. Found 13 repository interfaces.
""2019-08-02 17:26:01 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$d59625ac] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2019-08-02 17:26:01 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
""2019-08-02 17:26:02 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2019-08-02 17:26:02 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.17]
""2019-08-02 17:26:02 [restartedMain] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
""2019-08-02 17:26:02 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2019-08-02 17:26:02 [restartedMain] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1770 ms
""2019-08-02 17:26:02 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-225 - Starting...
""2019-08-02 17:26:02 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-225 - Start completed.
""2019-08-02 17:26:02 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2019-08-02 17:26:02 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
""2019-08-02 17:26:04 [restartedMain] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/resources/**'], []
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/static/**'], []
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/customCss/**'], []
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/images/**'], []
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@55e17b6a, org.springframework.security.web.context.SecurityContextPersistenceFilter@2fc1906a, org.springframework.security.web.header.HeaderWriterFilter@5b2335ab, org.springframework.security.web.authentication.logout.LogoutFilter@2127ae52, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4bee06f0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@83280c5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4a7e7205, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@110fffae, org.springframework.security.web.session.SessionManagementFilter@27499f7f, org.springframework.security.web.access.ExceptionTranslationFilter@60d8e186, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@33f9dcbe]
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2019-08-02 17:26:04 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8089 (http) with context path ''
""2019-08-02 17:26:04 [restartedMain] INFO  c.t.apps.LoginAppsApplication - Started LoginAppsApplication in 3.637 seconds (JVM running for 13027.302)
""2019-08-02 17:26:04 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
""2019-08-02 17:26:07 [http-nio-8089-exec-1] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
""2019-08-02 17:26:07 [http-nio-8089-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
""2019-08-02 17:26:07 [http-nio-8089-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
""2019-08-02 17:26:07 [http-nio-8089-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [java.lang.NullPointerException]
""2019-08-02 17:26:36 [Thread-1321] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
""2019-08-02 17:26:36 [Thread-1321] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2019-08-02 17:26:36 [Thread-1321] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-225 - Shutdown initiated...
""2019-08-02 17:26:36 [Thread-1321] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-225 - Shutdown completed.
""2019-08-02 17:26:36 [restartedMain] INFO  c.t.apps.LoginAppsApplication - Starting LoginAppsApplication on ADMIN-PC with PID 7888 (C:\Users\ADMIN\git\Login-Management\LoginApps_V3\target\classes started by ADMIN in C:\Users\ADMIN\git\Login-Management\LoginApps_V3)
""2019-08-02 17:26:36 [restartedMain] INFO  c.t.apps.LoginAppsApplication - No active profile set, falling back to default profiles: default
""2019-08-02 17:26:37 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
""2019-08-02 17:26:37 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 56ms. Found 13 repository interfaces.
""2019-08-02 17:26:37 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$d59625ac] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2019-08-02 17:26:37 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8089 (http)
""2019-08-02 17:26:37 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
""2019-08-02 17:26:37 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.17]
""2019-08-02 17:26:37 [restartedMain] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
""2019-08-02 17:26:37 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2019-08-02 17:26:37 [restartedMain] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 652 ms
""2019-08-02 17:26:37 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-226 - Starting...
""2019-08-02 17:26:37 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-226 - Start completed.
""2019-08-02 17:26:37 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2019-08-02 17:26:37 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
""2019-08-02 17:26:39 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2019-08-02 17:26:39 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
""2019-08-02 17:26:39 [restartedMain] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
""2019-08-02 17:26:40 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/resources/**'], []
""2019-08-02 17:26:40 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/static/**'], []
""2019-08-02 17:26:40 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/customCss/**'], []
""2019-08-02 17:26:40 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/images/**'], []
""2019-08-02 17:26:40 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@33e04d68, org.springframework.security.web.context.SecurityContextPersistenceFilter@4ea7960e, org.springframework.security.web.header.HeaderWriterFilter@54bbc58a, org.springframework.security.web.authentication.logout.LogoutFilter@512bdd7a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@21296a80, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@60d2d777, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6acfd972, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1106cebc, org.springframework.security.web.session.SessionManagementFilter@44affe17, org.springframework.security.web.access.ExceptionTranslationFilter@3942f32e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2057fac]
""2019-08-02 17:26:40 [restartedMain] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
""2019-08-02 17:26:40 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
